Custom Heading: ,,,,,,,,,,,,,,,,
Formatting Options: Sort Options -  Invoice Date ,,,,,,,,,,,,,,,,
Date Selection: 02/01/2019 to 03/10/2020,,,,,,,,,,,,,,,,
Customer Selection: 467367 ESTATES PHY & SURG SUPPL,,,,,,,,,,,,,,,,
Supplier Selection: ALL,,,,,,,,,,,,,,,,
Item Selection: ALL,,,,,,,,,,,,,,,,
Advanced Options: NA,,,,,,,,,,,,,,,,
Cust#,Customer Name,McK Item#,NDC/UPC,Item Description,Generic Description,OrigInvc,Invc/Cred#,Invc/CrDate,C,Ord Qty,Fill,Return,Net,UOM,Unit Price,Ext.Price
467367,ESTATES PHY & SURG SUPPL,3951365,81000673020,VITAMIN B1 TAB 100MG MMP 100@,thiamine HCl,7186451116,7186451116,03/02/2020,Y,4,4,0,4,EA,2.46,9.84
467367,ESTATES PHY & SURG SUPPL,1435445,50383023210,DORZOL OS 20MG      HI-T 10ML@,dorzolamide HCl,7186154817,7186154817,02/28/2020,Y,2,2,0,2,EA,9.99,19.98
467367,ESTATES PHY & SURG SUPPL,1497221,00472038245,BETA DIP AUG 0.05% ACTA 45GM@,betamethasone/propylene glyc,7186154815,7186154815,02/28/2020,Y,2,2,0,2,EA,54.88,109.76
467367,ESTATES PHY & SURG SUPPL,1895176,60758088005,FLUOROM OPH SUS 0.1% GRE  5ML,fluorometholone,7186154817,7186154817,02/28/2020,Y,1,1,0,1,EA,68.67,68.67
467367,ESTATES PHY & SURG SUPPL,1932839,03700000340,CREST TP CAV PROT #1 0.85OZ 36,,7186154816,7186154816,02/28/2020,N,2,2,0,2,CS,28.51,57.02
467367,ESTATES PHY & SURG SUPPL,2035095,16714040101,CEFUROXIME AXETIL TAB 500MG20@,cefuroxime axetil,7186154815,7186154815,02/28/2020,Y,2,2,0,2,EA,7.78,15.56
467367,ESTATES PHY & SURG SUPPL,2507077,03500068910,COLG WISP MINI T/B PEPPRM  4PK,,7186112933,7186112933,02/28/2020,N,5,5,0,5,EA,1.31,6.55
467367,ESTATES PHY & SURG SUPPL,2535193,57599000101,FREESTYLE LIBRE SENSOR 14D,flash glucose sensor,7186154817,7186154817,02/28/2020,N,2,2,0,2,EA,52.80,105.60
467367,ESTATES PHY & SURG SUPPL,2951515, ,SALES TAX,,000000,7186354536,02/28/2020,N,0,0,1,-1,EA,1.02,-1.02
467367,ESTATES PHY & SURG SUPPL,2951515, ,SALES TAX,,000000,7186354537,02/28/2020,N,0,0,1,-1,EA,2.43,-2.43
467367,ESTATES PHY & SURG SUPPL,3281482,68682011320,MESALAMINE ER CP0.375GMBAU120@,mesalamine,7186154815,7186154815,02/28/2020,Y,1,1,0,1,EA,272.14,272.14
467367,ESTATES PHY & SURG SUPPL,3437795,51672131808,CICLOPIR OLAM CRM .77%TARO90G@,ciclopirox olamine,7186154815,7186154815,02/28/2020,Y,3,3,0,3,EA,7.28,21.84
467367,ESTATES PHY & SURG SUPPL,3511904,01093978844,SM CLEARLAX PLY GLYC PWD 8.3OZ,polyethylene glycol 3350,7186154818,7186154818,02/28/2020,N,6,6,0,6,EA,5.62,33.72
467367,ESTATES PHY & SURG SUPPL,3537347,45802015065,ALOGLIPTIN TAB 25MG PERR 30@,alogliptin benzoate,7183824958,7186396054,02/28/2020,Y,0,0,1,-1,EA,162.15,-162.15
467367,ESTATES PHY & SURG SUPPL,3650306,02429128357,ORAL CARE 3PC KIT 6,,7186154816,7186154816,02/28/2020,N,3,3,0,3,CT,13.78,41.34
467367,ESTATES PHY & SURG SUPPL,3650355,02429126556,CETAPHIL CLEANSER 2OZX12 TRAY,,7186154816,7186154816,02/28/2020,N,2,2,0,2,CT,39.89,79.78
467367,ESTATES PHY & SURG SUPPL,3650371,02429129006,COLGATE T/P WT MNT.85ZX12 TRAY,,7186112933,7186112933,02/28/2020,N,3,3,0,3,CT,16.56,49.68
467367,ESTATES PHY & SURG SUPPL,3650538,02429128668,HEAD&SHLD SHAM 1.7OZX18 TRAY,,7186154816,7186154816,02/28/2020,N,1,1,0,1,CT,29.59,29.59
467367,ESTATES PHY & SURG SUPPL,3650546,02429128593,LISTERINE M/W MNT 3.2OZX8 TRAY,,7186154816,7186154816,02/28/2020,N,2,2,0,2,CT,18.72,37.44
467367,ESTATES PHY & SURG SUPPL,3650561,02429126015,NEUT M/UP REMV WIPE 7X12 TRAY,,7186154816,7186154816,02/28/2020,N,2,2,0,2,CT,33.70,67.40
467367,ESTATES PHY & SURG SUPPL,3650579,02429127438,SECRET A/P .5OZX12 TRAY,,7186154816,7186154816,02/28/2020,N,1,1,0,1,CT,21.47,21.47
467367,ESTATES PHY & SURG SUPPL,3650603,02429126255,OLAY B/W MOIST 3OZX12 TRAY,,7186154816,7186154816,02/28/2020,N,1,1,0,1,CT,26.93,26.93
467367,ESTATES PHY & SURG SUPPL,3650611,02429128609,OLD SPICE  A/P .5OZX12 TRAY,,7186154816,7186154816,02/28/2020,N,1,1,0,1,CT,19.81,19.81
467367,ESTATES PHY & SURG SUPPL,3650629,02429128449,OLD SPICE B/W SWAG 3OZX12 TRAY,,7186154816,7186154816,02/28/2020,N,1,1,0,1,CT,28.66,28.66
467367,ESTATES PHY & SURG SUPPL,3650678,02429127175,SENSODYNE T/P .8OZX12 TRAY,,7186154816,7186154816,02/28/2020,N,5,5,0,5,CT,26.46,132.30
467367,ESTATES PHY & SURG SUPPL,3986361,02429130155,COLGATE T/P TOT .88OZX12 TRAY,,7186112933,7186112933,02/28/2020,N,3,3,0,3,CT,11.38,34.14
467367,ESTATES PHY & SURG SUPPL,3986361,02429130155,COLGATE T/P TOT .88OZX12 TRAY,,7186154816,7186154816,02/28/2020,N,3,3,0,3,CT,11.38,34.14
467367,ESTATES PHY & SURG SUPPL,1174812,00378335299,ESTRADIOL PATCH 0.1MG MYLN  4@,estradiol,7185896004,7185896004,02/27/2020,Y,1,1,0,1,BX,39.10,39.10
467367,ESTATES PHY & SURG SUPPL,1243674,30904213761,FERR GLU TAB 5GR UD MMP 10X10@,ferrous gluconate,7185856303,7185856303,02/27/2020,Y,1,1,0,1,EA,3.04,3.04
467367,ESTATES PHY & SURG SUPPL,1261932,16714063201,ALENDRONAT SOD TB 35MG 4NSTAR@,alendronate sodium,7185857191,7185857191,02/27/2020,Y,12,12,0,12,EA,0.84,10.08
467367,ESTATES PHY & SURG SUPPL,1339001,65862014736,SUMATRIP TAB BP 50MG AURO9@,sumatriptan succinate,7185896004,7185896004,02/27/2020,Y,6,6,0,6,EA,3.19,19.14
467367,ESTATES PHY & SURG SUPPL,1683408,59746011306,PROCHLORP TAB 5MG   CAD   100@,prochlorperazine maleate,7185896002,7185896002,02/27/2020,Y,1,1,0,1,EA,27.57,27.57
467367,ESTATES PHY & SURG SUPPL,1865450,66685100200,AMOXICIL CLV 5C/125MG SAN  20@,amoxicillin/potassium clav,7185857191,7185857191,02/27/2020,Y,5,5,0,5,EA,4.89,24.45
467367,ESTATES PHY & SURG SUPPL,1919752,30904772714,ACID-GONE ANT LIQ   MMP  12OZ@,mag carb/aluminum hydrox/algin,7185896010,7185896010,02/27/2020,Y,6,6,0,6,EA,3.19,19.14
467367,ESTATES PHY & SURG SUPPL,2080729,16714085402,METOPROL SUCC ER 100MG500NSTR@,metoprolol succinate,7185896005,7185896005,02/27/2020,Y,1,1,0,1,EA,55.57,55.57
467367,ESTATES PHY & SURG SUPPL,2239382,30904546052,OYST CAL+D TB 500MG MMP    60@,calcium carbonate/vitamin D3,7185896007,7185896007,02/27/2020,Y,24,24,0,24,EA,1.13,27.12
467367,ESTATES PHY & SURG SUPPL,2706679,00172572960,FAMOTID TAB 40MG    IVA   100@,famotidine,7186123168,7186123168,02/27/2020,Y,24,0,0,0,EA,0.00,0.00
467367,ESTATES PHY & SURG SUPPL,3544988,60758077305,KETOR TROM OS 0.4% GRE 5ML@,ketorolac tromethamine,7185896008,7185896008,02/27/2020,Y,5,5,0,5,EA,40.43,202.15
467367,ESTATES PHY & SURG SUPPL,3548815,30904673060,ACETAMIN TAB 500MG MMP 100@,acetaminophen,7185896009,7185896009,02/27/2020,Y,12,12,0,12,EA,0.94,11.28
467367,ESTATES PHY & SURG SUPPL,3650322,02429128596,AVEENO LOTION 1OZX24 TRAY,,7185856304,7185856304,02/27/2020,N,2,2,0,2,CT,37.94,75.88
467367,ESTATES PHY & SURG SUPPL,3925849,36978418010,POLYETH GLY PWD  WOOD3350 100@,polyethylene glycol 3350,7185857192,7185857192,02/27/2020,Y,3,3,0,3,CT,94.17,282.51
467367,ESTATES PHY & SURG SUPPL,1403476,00603459315,METHYLPRED TAB  4MG  PAR   21@,methylprednisolone,7185643166,7185643166,02/26/2020,Y,15,15,0,15,EA,2.92,43.80
467367,ESTATES PHY & SURG SUPPL,1478718,68382000801,LAMOTRIG TAB 100MG  ZYD   100@,lamotrigine,7185643161,7185643161,02/26/2020,Y,6,0,0,0,EA,0.00,0.00
467367,ESTATES PHY & SURG SUPPL,1610773,61314063006,NEOMY+POLY B+DEX O/S FAL  5ML@,neomycin/polymyxin B/dexametha,7185592847,7185592847,02/26/2020,Y,12,12,0,12,EA,10.88,130.56
467367,ESTATES PHY & SURG SUPPL,1700608,69907370822,FREESTYLE LITE TEST STRIPS  50,blood sugar diagnostic,7185592846,7185592846,02/26/2020,N,48,48,0,48,EA,72.58,"3,483.84"
467367,ESTATES PHY & SURG SUPPL,1751098,31722073090,IRBESARTAN TAB 150MG CAMB  90@,irbesartan,7185643166,7185643166,02/26/2020,Y,4,4,0,4,EA,14.25,57.00
467367,ESTATES PHY & SURG SUPPL,1802255,30904262170,CHEWABLE-VITE TAB   MMP   250@,pediatric multivitamin no.17,7185643162,7185643162,02/26/2020,Y,3,3,0,3,EA,3.66,10.98
467367,ESTATES PHY & SURG SUPPL,2134898,00168005546,BETAMET DIP CR 0.05%SAN 45GM@,betamethasone dipropionate,7185643165,7185643165,02/26/2020,Y,2,2,0,2,EA,25.32,50.64
467367,ESTATES PHY & SURG SUPPL,3258027,16714044801,AMITRIP TAB 50MG 100 NSTR@,amitriptyline HCl,7185643163,7185643163,02/26/2020,Y,3,3,0,3,EA,13.42,40.26
467367,ESTATES PHY & SURG SUPPL,3502739,60505057501,OLOPATAD HCL OPH 0.1% APX 5ML,olopatadine HCl,7185643161,7185643161,02/26/2020,Y,4,4,0,4,EA,4.98,19.92
467367,ESTATES PHY & SURG SUPPL,3542610,00781635587,MOMETAS FUR 50MCG SPR SAN 17GM,mometasone furoate,7185643165,7185643165,02/26/2020,N,1,1,0,1,EA,140.70,140.70
467367,ESTATES PHY & SURG SUPPL,3706835,69315030805,CIPROFLOX OPH .3%/5ML LEAD 1@,ciprofloxacin HCl,7185643165,7185643165,02/26/2020,Y,2,2,0,2,EA,7.03,14.06
467367,ESTATES PHY & SURG SUPPL,3767670,68382077306,EZETIMIBE TAB 10MG ZYD 30@,ezetimibe,7185592845,7185592845,02/26/2020,Y,6,6,0,6,EA,2.87,17.22
467367,ESTATES PHY & SURG SUPPL,1206127,00472011745,TRETINOIN CRM .025% ACTA 45GM@,tretinoin,7185371245,7185371245,02/25/2020,Y,6,6,0,6,EA,26.60,159.60
467367,ESTATES PHY & SURG SUPPL,1860352,30904323352,CALC CARB+D TB 6C/400IU MMP60@,calcium carbonate/vitamin D3,7185371246,7185371246,02/25/2020,Y,48,48,0,48,EA,1.19,57.12
467367,ESTATES PHY & SURG SUPPL,2231264,30536333401,VIT D TAB 1000IU WAT 100@,cholecalciferol (vitamin D3),7185371246,7185371246,02/25/2020,Y,24,24,0,24,EA,1.39,33.36
467367,ESTATES PHY & SURG SUPPL,2239382,30904546052,OYST CAL+D TB 500MG MMP    60@,calcium carbonate/vitamin D3,7185371246,7185371246,02/25/2020,Y,48,48,0,48,EA,1.13,54.24
467367,ESTATES PHY & SURG SUPPL,2902526,60505084805,AZELAST N/SPR AP 0.15% 30ML@,azelastine HCl,7185343399,7185343399,02/25/2020,Y,4,4,0,4,EA,16.36,65.44
467367,ESTATES PHY & SURG SUPPL,3467818,43386002606,FLUOCINO TOP SOL .05% LUP60ML@,fluocinonide,7185371245,7185371245,02/25/2020,Y,12,6,0,6,EA,14.44,86.64
467367,ESTATES PHY & SURG SUPPL,3723137,16729032210,OLMES+MEDOX TAB 40MG ACCO 30,olmesartan medoxomil,7185371244,7185371244,02/25/2020,Y,6,6,0,6,EA,3.78,22.68
467367,ESTATES PHY & SURG SUPPL,3767670,68382077306,EZETIMIBE TAB 10MG ZYD 30@,ezetimibe,7185371247,7185371247,02/25/2020,Y,6,6,0,6,EA,2.87,17.22
467367,ESTATES PHY & SURG SUPPL,3943479,60432056161,TRIAMCIN LOT 0.1% WOCK 60ML@,triamcinolone acetonide,7185343399,7185343399,02/25/2020,Y,2,1,0,1,EA,15.38,15.38
467367,ESTATES PHY & SURG SUPPL,1700137,69907370805,FREESTYLE LITE GLUCOSE MONITOR,blood-glucose meter,7185073425,7185073425,02/24/2020,N,12,12,0,12,EA,15.75,189.00
467367,ESTATES PHY & SURG SUPPL,1725274,00406117003,NALTREXONE TAB 50MG MALL   30@,naltrexone HCl,7185073426,7185073426,02/24/2020,Y,1,1,0,1,EA,14.69,14.69
467367,ESTATES PHY & SURG SUPPL,1751098,31722073090,IRBESARTAN TAB 150MG CAMB  90@,irbesartan,7185073430,7185073430,02/24/2020,Y,1,1,0,1,EA,14.25,14.25
467367,ESTATES PHY & SURG SUPPL,1846948,00143988915,AMOXICIL OS 250/5ML WEST150ML@,amoxicillin,7185073424,7185073424,02/24/2020,Y,12,12,0,12,EA,2.07,24.84
467367,ESTATES PHY & SURG SUPPL,1952183,30904052380,VIT C TAB 500MG    MMP  1000@,ascorbic acid,7185073425,7185073425,02/24/2020,Y,2,2,0,2,EA,14.59,29.18
467367,ESTATES PHY & SURG SUPPL,2029031,44523060702,SOD SULF10%+SUL5%LOT BIO 60GM@,sulfacetamide sodium/sulfur,7185073429,7185073429,02/24/2020,Y,1,1,0,1,EA,232.39,232.39
467367,ESTATES PHY & SURG SUPPL,2058717,66993096045,METRONIDAZ CRM 0.75% PRAS45G@,metronidazole,7185073424,7185073424,02/24/2020,Y,2,2,0,2,EA,18.34,36.68
467367,ESTATES PHY & SURG SUPPL,2215507,16714035801,LEVETIRAC OS100MG/ML473MLNSTR@,levetiracetam,7185073428,7185073428,02/24/2020,Y,2,2,0,2,EA,10.62,21.24
467367,ESTATES PHY & SURG SUPPL,2706117,00172572880,FAMOTID TAB 20MG    IVA  1000@,famotidine,7185073424,7185073424,02/24/2020,Y,20,0,0,0,EA,0.00,0.00
467367,ESTATES PHY & SURG SUPPL,2706679,00172572960,FAMOTID TAB 40MG    IVA   100@,famotidine,7185073424,7185073424,02/24/2020,Y,20,2,0,2,EA,3.25,6.50
467367,ESTATES PHY & SURG SUPPL,2706679,00172572960,FAMOTID TAB 40MG    IVA   100@,famotidine,7185354178,7185354178,02/24/2020,Y,6,0,0,0,EA,0.00,0.00
467367,ESTATES PHY & SURG SUPPL,3252194,00093031905,DILTIAZEM TAB 60MG  TEV   500@,diltiazem HCl,7185081176,7185081176,02/24/2020,Y,1,1,0,1,EA,49.61,49.61
467367,ESTATES PHY & SURG SUPPL,3408010,45802006535,TRIAMCIN CRM 0.5%   PERR 15GM@,triamcinolone acetonide,7185073426,7185073426,02/24/2020,Y,12,12,0,12,EA,1.47,17.64
467367,ESTATES PHY & SURG SUPPL,3495892,27241001531,MONTELUK SOD O/G 4MG AJAN 30@,montelukast sodium,7185073427,7185073427,02/24/2020,Y,1,1,0,1,CT,26.40,26.40
467367,ESTATES PHY & SURG SUPPL,3696416,00115151058,NAFTIFINE HCI GEL 1% AMN 60GM@,naftifine HCl,7185073424,7185073424,02/24/2020,Y,1,1,0,1,EA,299.46,299.46
467367,ESTATES PHY & SURG SUPPL,3723194,16729032215,OLMES+MEDOX TAB 40MG ACCO 90,olmesartan medoxomil,7185073431,7185073431,02/24/2020,Y,3,3,0,3,EA,11.14,33.42
467367,ESTATES PHY & SURG SUPPL,3764388,42195095510,BUTAL+AC+CA 50/300/40XSP 100@,butalb/acetaminophen/caffeine,7185073431,7185073431,02/24/2020,Y,1,1,0,1,EA,125.98,125.98
467367,ESTATES PHY & SURG SUPPL,1133370,35038391750,VIT D DROPS         HI-T 50ML@,cholecalciferol (vitamin D3),7184840566,7184840566,02/21/2020,Y,12,12,0,12,EA,3.49,41.88
467367,ESTATES PHY & SURG SUPPL,1457712,30904576960,MAPAP CAPL ARTHRITIS MMP  100@,acetaminophen,7184840566,7184840566,02/21/2020,Y,24,24,0,24,EA,5.77,138.48
467367,ESTATES PHY & SURG SUPPL,1700608,69907370822,FREESTYLE LITE TEST STRIPS  50,blood sugar diagnostic,7184840566,7184840566,02/21/2020,N,48,48,0,48,EA,72.58,"3,483.84"
467367,ESTATES PHY & SURG SUPPL,1892132,34580286803,POLYETH GLY PW 3350 PERR17.9Z@,polyethylene glycol 3350,7184840566,7184840566,02/21/2020,Y,4,4,0,4,EA,7.25,29.00
467367,ESTATES PHY & SURG SUPPL,2080729,16714085402,METOPROL SUCC ER 100MG500NSTR@,metoprolol succinate,7184840565,7184840565,02/21/2020,Y,2,2,0,2,EA,55.57,111.14
467367,ESTATES PHY & SURG SUPPL,2535193,57599000101,FREESTYLE LIBRE SENSOR 14D,flash glucose sensor,7184840565,7184840565,02/21/2020,N,2,2,0,2,EA,52.80,105.60
467367,ESTATES PHY & SURG SUPPL,3280922,16714045501,QUETIAPIN FUM TB 200MG100NSTR@,quetiapine fumarate,7184840565,7184840565,02/21/2020,Y,3,3,0,3,EA,5.95,17.85
467367,ESTATES PHY & SURG SUPPL,3408010,45802006535,TRIAMCIN CRM 0.5%   PERR 15GM@,triamcinolone acetonide,7184840567,7184840567,02/21/2020,Y,12,12,0,12,EA,1.47,17.64
467367,ESTATES PHY & SURG SUPPL,3696390,00115151063,NAFTIFINE HCI GEL 1% AMN 40GM@,naftifine HCl,7184840565,7184840565,02/21/2020,Y,1,1,0,1,EA,299.46,299.46
467367,ESTATES PHY & SURG SUPPL,3935988,81000670035,CALC+D TAB 500MG-400IU MMP 60,calcium carbonate/vitamin D3,7184840564,7184840564,02/21/2020,Y,48,48,0,48,EA,2.12,101.76
467367,ESTATES PHY & SURG SUPPL,1339514,30904615760,VITA D TAB 50MCG    MMP   100@,cholecalciferol (vitamin D3),7184549843,7184549843,02/20/2020,Y,24,24,0,24,EA,2.11,50.64
467367,ESTATES PHY & SURG SUPPL,1414275,30904572514,MINTOX LIQ X/STR    MMP  12OZ@,mag hydrox/aluminum hyd/simeth,7184582914,7184582914,02/20/2020,Y,48,48,0,48,EA,2.33,111.84
467367,ESTATES PHY & SURG SUPPL,1824606,08881907102,SYR OR KEN 10ML CLR 1907102 1C,ORAL DOSING DEVICES,7184549844,7184549844,02/20/2020,Y,5,5,0,5,CT,10.28,51.40
467367,ESTATES PHY & SURG SUPPL,2009835,17478076710,PROGESTER CAP 200MG AKOR  100@,"progesterone, micronized",7184582913,7184582913,02/20/2020,Y,1,1,0,1,EA,37.52,37.52
467367,ESTATES PHY & SURG SUPPL,2012656,00781708035,METRONIDAZ GEL TU 1% SAN60GM@,metronidazole,7184582912,7184582912,02/20/2020,Y,1,1,0,1,EA,55.11,55.11
467367,ESTATES PHY & SURG SUPPL,2054237,62175030232,RABEPRAZ SOD DR 20MG LAN 30@,rabeprazole sodium,7184582913,7184582913,02/20/2020,Y,2,2,0,2,EA,6.84,13.68
467367,ESTATES PHY & SURG SUPPL,2214062,66993040832,CARBAMAZ ER CP 200MG PRAS 120@,carbamazepine,7184582913,7184582913,02/20/2020,Y,1,1,0,1,EA,135.12,135.12
467367,ESTATES PHY & SURG SUPPL,3961943,36237900506,PHARMACIST/CH ALCHL PADS-ALCP2,alcohol antiseptic pads,7184582914,7184582914,02/20/2020,N,48,48,0,48,EA,1.26,60.48
467367,ESTATES PHY & SURG SUPPL,1610559,61314063136,NEOMY+POLY B+DEX O/O FAL3.5GM@,neomycin/polymyxin B/dexametha,7184340586,7184340586,02/19/2020,Y,2,0,0,0,EA,0.00,0.00
467367,ESTATES PHY & SURG SUPPL,1860352,30904323352,CALC CARB+D TB 6C/400IU MMP60@,calcium carbonate/vitamin D3,7184340584,7184340584,02/19/2020,Y,48,48,0,48,EA,1.19,57.12
467367,ESTATES PHY & SURG SUPPL,1865526,66685100100,AMOXICIL CLV 875/125 SAN   20@,amoxicillin/potassium clav,7184340586,7184340586,02/19/2020,Y,24,24,0,24,EA,4.82,115.68
467367,ESTATES PHY & SURG SUPPL,1963404,00054472831,PREDNISON TAB  5MG   HIK 1000@,prednisone,7184340586,7184340586,02/19/2020,Y,1,1,0,1,EA,31.75,31.75
467367,ESTATES PHY & SURG SUPPL,2080679,16714085302,METOPROL SUCC ER 50MG 500NSTR@,metoprolol succinate,7184340586,7184340586,02/19/2020,Y,6,6,0,6,EA,34.11,204.66
467367,ESTATES PHY & SURG SUPPL,3489721,60505040405,ARIPIPRAZ OS 1MG/ML APX 150ML,aripiprazole,7184340586,7184340586,02/19/2020,Y,2,2,0,2,EA,211.15,422.30
467367,ESTATES PHY & SURG SUPPL,3556214,62332007990,VALS+HCTZ TB 80/12.5MG ALEM90@,valsartan/hydrochlorothiazide,7184340586,7184340586,02/19/2020,Y,6,6,0,6,EA,14.90,89.40
467367,ESTATES PHY & SURG SUPPL,3657202,34580206003,BACIT OINT 0.5%     PER  1OZ@,bacitracin,7184340584,7184340584,02/19/2020,Y,48,48,0,48,EA,1.45,69.60
467367,ESTATES PHY & SURG SUPPL,3790961,31013565201,CYANOCOBALA 1000MCG TAB MAR100,cyanocobalamin (vitamin B-12),7184340584,7184340584,02/19/2020,Y,48,48,0,48,EA,2.12,101.76
467367,ESTATES PHY & SURG SUPPL,1239342,34580265087,LORATADINE TAB 10MG PER   300@,loratadine,7184087526,7184087526,02/18/2020,Y,12,12,0,12,EA,12.00,144.00
467367,ESTATES PHY & SURG SUPPL,1239342,34580265087,LORATADINE TAB 10MG PER   300@,loratadine,7184102713,7184102713,02/18/2020,Y,12,12,0,12,EA,12.00,144.00
467367,ESTATES PHY & SURG SUPPL,1309715,29300018805,BISOPR+HCTZ 5/6.25MG UNIC 500@,bisoprolol/hydrochlorothiazide,7184087527,7184087527,02/18/2020,Y,1,1,0,1,EA,126.78,126.78
467367,ESTATES PHY & SURG SUPPL,1439421,35483855840,LORATADINE O/S ALL CHL SILA4Z@,loratadine,7184087526,7184087526,02/18/2020,Y,25,25,0,25,EA,3.46,86.50
467367,ESTATES PHY & SURG SUPPL,1469568,60432060416,PROMETH+DEX SYRP    MOR  16OZ@,promethazine/dextromethorphan,7184102714,7184102714,02/18/2020,Y,10,10,0,10,EA,25.17,251.70
467367,ESTATES PHY & SURG SUPPL,1489079,30193731150,CONTOUR NEXT TEST STRIPS 50,blood sugar diagnostic,7184102716,7184102716,02/18/2020,N,48,48,0,48,EA,56.14,"2,694.72"
467367,ESTATES PHY & SURG SUPPL,1876960,45802005505,TRIAMCIN OINT 0.1%  PERR454GM@,triamcinolone acetonide,7184102711,7184102711,02/18/2020,Y,3,3,0,3,EA,11.84,35.52
467367,ESTATES PHY & SURG SUPPL,2002434,35388500972,ONE TOUCH ULTRA TEST STRIP  50,blood sugar diagnostic,7184087526,7184087526,02/18/2020,N,48,48,0,48,EA,64.30,"3,086.40"
467367,ESTATES PHY & SURG SUPPL,2078392,16714085202,METOPROL SUCC ER 25MG 500NSTR@,metoprolol succinate,7184102711,7184102711,02/18/2020,Y,6,6,0,6,EA,34.80,208.80
467367,ESTATES PHY & SURG SUPPL,2215507,16714035801,LEVETIRAC OS100MG/ML473MLNSTR@,levetiracetam,7184102715,7184102715,02/18/2020,Y,2,1,0,1,EA,10.62,10.62
467367,ESTATES PHY & SURG SUPPL,2242527,65862047501,RAMIPRIL CAP 2.5MG AURO   100@,ramipril,7184102711,7184102711,02/18/2020,Y,6,6,0,6,EA,3.53,21.18
467367,ESTATES PHY & SURG SUPPL,2706679,00172572960,FAMOTID TAB 40MG    IVA   100@,famotidine,7184073897,7184073897,02/18/2020,Y,20,2,0,2,EA,3.25,6.50
467367,ESTATES PHY & SURG SUPPL,3225307,00487020103,IPRATRO BR/ALBUT 3ML UDNEPH30@,ipratropium/albuterol sulfate,7184102711,7184102711,02/18/2020,Y,6,6,0,6,CT,2.92,17.52
467367,ESTATES PHY & SURG SUPPL,3556214,62332007990,VALS+HCTZ TB 80/12.5MG ALEM90@,valsartan/hydrochlorothiazide,7184102711,7184102711,02/18/2020,Y,3,3,0,3,EA,14.90,44.70
467367,ESTATES PHY & SURG SUPPL,3600988,00093500656,OLM+AML+HCTZ 40/5/12.5 TEVA30@,olmesartan/amlodipin/hcthiazid,7184102711,7184102711,02/18/2020,Y,2,2,0,2,EA,35.13,70.26
467367,ESTATES PHY & SURG SUPPL,3743994,62332020590,AMLOD+VALS TAB 5/160MG ALEM90@,amlodipine besylate/valsartan,7184102711,7184102711,02/18/2020,Y,3,3,0,3,EA,10.81,32.43
467367,ESTATES PHY & SURG SUPPL,1188804,35789653101,MULTI VIT+MIN TAB   GERI   100,multivit-min/ferrous sulfate,7183824943,7183824943,02/17/2020,N,48,48,0,48,EA,1.74,83.52
467367,ESTATES PHY & SURG SUPPL,1353085,00781169501,ISOSOR OR TB 20MG   SAN   100@,isosorbide dinitrate,7183824941,7183824941,02/17/2020,Y,4,4,0,4,EA,23.67,94.68
467367,ESTATES PHY & SURG SUPPL,1674316,07385200938,PURELL H/SANIT GEL ALOE    2OZ,,7183824942,7183824942,02/17/2020,N,12,5,0,5,EA,1.03,5.15
467367,ESTATES PHY & SURG SUPPL,1674480,07385209650,PURELL H/SANIT GEL ORIG    2OZ,,7183824942,7183824942,02/17/2020,N,24,0,0,0,EA,0.00,0.00
467367,ESTATES PHY & SURG SUPPL,1675271,07385209652,PURELL H/SANIT ORIG PUMP   8OZ,,7183824942,7183824942,02/17/2020,N,24,5,0,5,EA,2.30,11.50
467367,ESTATES PHY & SURG SUPPL,1831528,00065026025,TRAVATAN Z OS 0.004%     2.5ML,travoprost,7183824960,7183824960,02/17/2020,N,1,1,0,1,EA,188.16,188.16
467367,ESTATES PHY & SURG SUPPL,1850627,01093942333,SM PAIN REL CAPL X/S       500,acetaminophen,7183824943,7183824943,02/17/2020,N,12,12,0,12,EA,5.67,68.04
467367,ESTATES PHY & SURG SUPPL,1924273,30904549280,THERA-M TAB        MMP   1000@,"multivit,calc,mins/iron/folic",7183824943,7183824943,02/17/2020,Y,8,8,0,8,EA,23.94,191.52
467367,ESTATES PHY & SURG SUPPL,1953140,45802005536,TRIAMCIN OINT 0.1%  PERR 80GM@,triamcinolone acetonide,7183824941,7183824941,02/17/2020,Y,10,10,0,10,EA,2.16,21.60
467367,ESTATES PHY & SURG SUPPL,2009835,17478076710,PROGESTER CAP 200MG AKOR  100@,"progesterone, micronized",7183824958,7183824958,02/17/2020,Y,1,1,0,1,EA,37.52,37.52
467367,ESTATES PHY & SURG SUPPL,2061182,68682070590,DILTIAZEM ER TB 180MG OCEA 90@,diltiazem HCl,7183824960,7183824960,02/17/2020,Y,1,1,0,1,EA,142.60,142.60
467367,ESTATES PHY & SURG SUPPL,2078392,16714085202,METOPROL SUCC ER 25MG 500NSTR@,metoprolol succinate,7183824947,7183824947,02/17/2020,Y,6,6,0,6,EA,34.80,208.80
467367,ESTATES PHY & SURG SUPPL,2151298,30395003716,ALCOHOL DENATURED   HUMC  16OZ,alcohol,7183824944,7183824944,02/17/2020,N,3,3,0,3,EA,13.32,39.96
467367,ESTATES PHY & SURG SUPPL,2190692,49884041201,URSODIOL TAB 250MG PAR 100@,ursodiol,7183824948,7183824948,02/17/2020,Y,2,2,0,2,EA,214.59,429.18
